API Well Number,Well Name,Well Name Suffix,Bottom Lease Number,Bottom Area,Bottom Block,Company Name,Spud Date,BH Total MD (feet),True Vertical Depth (feet),TVD Subsea (feet),RKB,KOP,Total Depth Date,Status Date,Type Code,Status Code,Casing Cut Code,Water Depth (feet),Underwater Comp Stub,Surface Lease Number,Surface Latitude,Surface Longitude,Bottom Latitude,Bottom Longitude
608174014500, A055,ST00BP00,G02643,MC,  151,"EnVen Energy Ventures, LLC",1/23/1981,13330,8965,8857,108,,2/6/1981,11/11/1989,D,ST,N,1024,N,G02638,28.79107777,-89.05614953,28.80878027,-89.03885553
608174014100, A051,ST00BP00,G02643,MC,  151,"EnVen Energy Ventures, LLC",12/30/1980,10900,8525,8417,108,,1/9/1981,8/13/1994,D,ST,N,1024,N,G02638,28.79106332,-89.0561992,28.80110952,-89.0425335
608174012800, A039,ST00BP00,G02643,MC,  151,"EnVen Energy Ventures, LLC",10/13/1980,12605,8743,8635,108,,10/26/1980,12/28/1989,D,ST,N,1025,N,G02638,28.79106426,-89.05613366,28.81167246,-89.04589806
608174012601, A037,ST01BP01,G02643,MC,  151,"EnVen Energy Ventures, LLC",10/30/1989,12337,8613,8505,108,9290,11/6/1989,7/10/1994,D,ST,N,1024,N,G02638,28.7910829,-89.05617773,28.8047488,-89.04202693
608174011500, A035,ST00BP00,G02643,MC,  151,"EnVen Energy Ventures, LLC",6/1/1980,12105,8310,8202,108,,6/14/1980,6/20/1980,D,ST,N,1024,N,G02638,28.79107551,-89.05612139,28.80120091,-89.03545379
608174010101, A033,ST01BP00,G02643,MC,  151,"EnVen Energy Ventures, LLC",9/23/1989,11740,8208,8100,108,2151,10/9/1989,1/27/1995,D,ST,N,1024,N,G02638,28.79109741,-89.05612806,28.79685681,-89.03546816
608174012401, A027,ST01BP00,G02643,MC,  151,"EnVen Energy Ventures, LLC",4/12/1990,10196,8396,8288,108,3814,4/20/1990,6/4/2002,D,ST,N,1024,N,G02638,28.79111599,-89.05617213,28.79545699,-89.04215113
608174012400, A027,ST00BP00,G02643,MC,  151,"EnVen Energy Ventures, LLC",9/10/1980,12610,8382,8274,108,,9/23/1980,12/9/1985,D,ST,N,1024,N,G02638,28.79111599,-89.05617213,28.80349169,-89.03510713
608174009900, A021,ST00BP00,G02643,MC,  151,"EnVen Energy Ventures, LLC",1/6/1980,13050,8611,8503,108,,1/20/1980,4/25/1990,D,ST,N,1024,N,G02638,28.79109399,-89.05616858,28.81383819,-89.05280448
608174009300, A015,ST00BP01,G02643,MC,  151,"EnVen Energy Ventures, LLC",12/4/1979,12458,8026,7918,108,1823,12/11/1979,6/1/1995,D,ST,N,1024,N,G02638,28.79103867,-89.05619247,28.79685837,-89.03094757
608174006300, A011,ST00BP00,G02643,MC,  151,"EnVen Energy Ventures, LLC",12/5/1978,11671,8494,8386,108,,12/18/1978,3/4/1985,D,ST,N,1024,N,G02638,28.7910839,-89.05611218,28.8035835,-89.04025898
608174006100, A007,ST00BP00,G02643,MC,  151,"EnVen Energy Ventures, LLC",11/21/1978,11350,8688,8580,108,,12/2/1978,8/17/1988,D,ST,N,1024,N,G02638,28.79110248,-89.05615626,28.80513198,-89.04571166
608174007900, A003,ST00BP00,G02643,MC,  151,"EnVen Energy Ventures, LLC",6/23/1979,9930,8669,8561,108,,7/2/1979,4/8/1995,D,ST,N,1024,N,G02638,28.79104981,-89.05618332,28.80149141,-89.05257772
608174005800, A001,ST00BP00,G02643,MC,  151,"EnVen Energy Ventures, LLC",10/26/1978,13800,8724,8616,108,,11/10/1978,1/17/1998,D,ST,N,1024,N,G02638,28.79112713,-89.05616298,28.81539133,-89.04907188
608174015400, A061,ST00BP00,G02642,MC,  150,"EnVen Energy Ventures, LLC",3/12/1981,11751,9303,9195,108,,3/23/1981,9/22/1994,D,ST,N,1024,N,G02638,28.79102748,-89.05620474,28.80331898,-89.06951054
608174015900, A056,ST00BP00,G02642,MC,  150,"EnVen Energy Ventures, LLC",5/15/1981,12280,9326,9221,105,,5/28/1981,10/1/1990,D,ST,N,1024,N,G02638,28.79082894,-89.05641938,28.79659004,-89.07627298
608174012600, A037,ST00BP00,G02642,MC,  150,"EnVen Energy Ventures, LLC",9/27/1980,12394,8747,8639,108,,10/11/1980,10/20/1989,D,ST,N,1024,N,G02638,28.7910829,-89.05617773,28.8122327,-89.06169653
608174010100, A033,ST00BP03,G02642,MC,  150,"EnVen Energy Ventures, LLC",3/23/1980,13870,8745,8637,108,12976,3/24/1980,9/23/1989,D,ST,N,1024,N,G02638,28.79109741,-89.05612806,28.81658651,-89.05779276
608174011200, A031,ST00BP00,G02642,MC,  150,"EnVen Energy Ventures, LLC",5/19/1980,12194,8802,8694,108,,5/30/1980,6/2/1994,D,ST,N,1024,N,G02638,28.79107683,-89.05621507,28.80882353,-89.06765487
608174011400, A024,ST00BP00,G02642,MC,  150,"EnVen Energy Ventures, LLC",5/29/1980,12909,9900,9795,105,,6/11/1980,11/27/1993,D,ST,N,1024,N,G02638,28.79085811,-89.05645277,28.79424951,-89.07862597
608174009700, A023,ST00BP00,G02642,MC,  150,"EnVen Energy Ventures, LLC",12/20/1979,11480,9723,9615,108,,1/4/1980,12/31/1995,D,ST,N,1024,N,G02638,28.79102516,-89.05617659,28.79599896,-89.07057469
608174009400, A017,ST00BP00,G02642,MC,  150,"EnVen Energy Ventures, LLC",4/14/1980,13581,8891,8783,108,,4/30/1980,9/11/1989,D,ST,N,1024,N,G02638,28.79109641,-89.0561936,28.81554051,-89.0637492
608174006400, A009,ST00BP00,G02642,MC,  150,"EnVen Energy Ventures, LLC",12/25/1978,12870,8748,8640,108,,1/6/1979,12/13/1989,D,ST,N,1024,N,G02638,28.79108797,-89.05620592,28.81239927,-89.06374692
608174007400, A006,ST00BP00,G02642,MC,  150,"EnVen Energy Ventures, LLC",4/24/1979,12033,9690,9582,108,,5/20/1979,3/10/1995,D,ST,N,1024,N,G02638,28.79087929,-89.05636417,28.80211029,-89.06943217
608174006800, A002,ST00BP01,G02642,MC,  150,"EnVen Energy Ventures, LLC",4/11/1979,13020,9697,9589,108,11967,4/14/1979,2/5/1999,D,ST,N,1024,N,G02638,28.79090394,-89.0563709,28.80554674,-89.0726598
608174015501, A065,ST01BP00,G02639,MC,  195,"EnVen Energy Ventures, LLC",4/1/1981,10600,8751,8643,108,1458,4/13/1981,7/29/1988,D,ST,N,1024,N,G02638,28.7910336,-89.05616427,28.7798112,-89.04955767
608174015300, A050,ST00BP00,G02639,MC,  195,"EnVen Energy Ventures, LLC",3/21/1981,10207,7829,7724,105,,4/1/1981,2/17/2001,D,ST,N,1025,N,G02638,28.79085464,-89.05635744,28.77558634,-89.05351204
608174014900, A048,ST00BP00,G02639,MC,  195,"EnVen Energy Ventures, LLC",3/2/1981,11322,7922,7817,105,,3/16/1981,3/24/1990,D,ST,N,1024,N,G02638,28.79082055,-89.05642858,28.77082375,-89.04927448
608174015500, A063,ST00BP00,G02638,MC,  194,"EnVen Energy Ventures, LLC",3/26/1981,2163,2157,2049,108,,3/27/1981,4/1/1981,D,ST,N,1024,N,G02638,28.7910336,-89.05616427,28.7912794,-89.05606997
608174016400, A062,ST00BP01,G02638,MC,  194,"EnVen Energy Ventures, LLC",6/23/1981,12300,8812,8707,105,1580,8/7/1981,9/22/1989,D,ST,N,1023,N,G02638,28.79086478,-89.05641384,28.78282068,-89.07825534
608174016500, A060,ST00BP01,G02638,MC,  194,"EnVen Energy Ventures, LLC",7/22/1981,9834,9765,9660,105,3600,8/20/1981,4/14/2001,D,ST,N,1024,N,G02638,28.79085359,-89.0564261,28.78937399,-89.0580745
608174015700, A052,ST00BP00,G02638,MC,  194,"EnVen Energy Ventures, LLC",4/4/1981,11203,9693,9588,105,,4/19/1981,12/22/1994,D,ST,N,1024,N,G02638,28.79085677,-89.05639807,28.78876057,-89.07090807
608174014001, A042,ST01BP00,G02638,MC,  194,"EnVen Energy Ventures, LLC",3/28/1994,11500,9589,9484,105,7966,4/7/1994,4/11/1995,D,ST,N,1024,N,G02638,28.79084013,-89.05640711,28.78536213,-89.07232771
608174014000, A042,ST00BP00,G02638,MC,  194,"EnVen Energy Ventures, LLC",1/4/1981,11669,9552,9447,105,,1/13/1981,3/28/1994,D,ST,N,1025,N,G02638,28.79084013,-89.05640711,28.78552183,-89.07360621
608174012001, A038,ST01BP00,G02638,MC,  194,"EnVen Energy Ventures, LLC",10/27/1989,13078,10546,10430,116,3735,11/12/1989,11/26/1998,D,ST,N,1024,N,G02638,28.7908438,-89.05643559,28.7803119,-89.07400569
608174012000, A038,ST00BP00,G02638,MC,  194,"EnVen Energy Ventures, LLC",6/22/1980,12278,8869,8764,105,,9/26/1980,10/27/1989,D,ST,N,1024,N,G02638,28.7908438,-89.05643559,28.7801757,-89.07562479
608174011900, A034,ST00BP00,G02638,MC,  194,"EnVen Energy Ventures, LLC",6/16/1980,11994,9780,9675,105,,11/10/1980,5/3/1995,D,ST,N,1023,N,G02638,28.79087317,-89.05640463,28.78749657,-89.07475823
608174013300, A030,ST00BP00,G02638,MC,  194,"EnVen Energy Ventures, LLC",12/4/1980,12432,9847,9742,105,,12/14/1980,11/1/1994,D,ST,N,1025,N,G02638,28.79083506,-89.05637891,28.79123276,-89.07653831
608174012500, A026,ST00BP00,G02638,MC,  194,"EnVen Energy Ventures, LLC",9/28/1980,11368,9531,9426,105,,10/9/1980,4/30/1994,D,ST,N,1024,N,G02638,28.7908462,-89.05636976,28.7806499,-89.06845026
608174010400, A022,ST00BP00,G02638,MC,  194,"EnVen Energy Ventures, LLC",1/25/1980,2800,2780,2675,105,,1/26/1980,4/25/1980,D,ST,N,1024,N,G02638,28.79088668,-89.05642051,28.79107018,-89.05603291
608174010500, A018,ST00BP00,G02638,MC,  194,"EnVen Energy Ventures, LLC",2/12/1980,11449,10929,10824,105,,4/18/1980,11/26/1989,D,ST,N,1024,N,G02638,28.79089043,-89.05635502,28.78399353,-89.05846332
608174007600, A014,ST00BP01,G02638,MC,  194,"EnVen Energy Ventures, LLC",12/5/1979,15306,10438,10333,105,6638,9/2/1981,1/19/1990,D,ST,N,1024,N,G02638,28.79081548,-89.05640038,28.76748488,-89.07247878
608174009800, A012,ST00BP00,G02638,MC,  194,"EnVen Energy Ventures, LLC",1/6/1980,12420,9716,9611,105,,1/23/1980,1/16/1994,D,ST,N,1025,N,G02638,28.79080429,-89.05641265,28.77894389,-89.07222895
608174010300, A010,ST00BP00,G02638,MC,  194,"EnVen Energy Ventures, LLC",2/6/1980,11257,9913,9808,105,,2/11/1980,7/17/1990,D,ST,N,1024,N,G02638,28.79086578,-89.05634829,28.78567858,-89.06894709
608174009601, A004,ST01BP01,G02638,MC,  194,"EnVen Energy Ventures, LLC",4/27/1990,12357,9545,9428,117,5064,5/12/1990,6/18/1995,D,ST,N,1024,N,G02638,28.79084833,-89.05646345,28.78343263,-89.07578645
608174009600, A004,ST00BP00,G02638,MC,  194,"EnVen Energy Ventures, LLC",12/19/1979,12530,10019,9914,105,,12/30/1979,4/13/1990,D,ST,N,1024,N,G02638,28.79084833,-89.05646345,28.78949713,-89.07647675
608174037800,  006,ST00BP00,G02638,MC,  194,"EnVen Energy Ventures, LLC",4/18/1990,11030,11030,10958,72,,5/13/1990,5/16/1990,E,ST,N,1125,N,G02638,28.76600844,-89.08876125,28.76605034,-89.08865165
608174000500,  001,ST00BP00,G02643,MC,  151,"EnVen Energy Ventures, LLC",7/27/1975,9770,9769,9681,88,,8/17/1975,8/25/1975,E,ST,Y,1014,N,G02643,28.80153113,-89.0415239,28.80150703,-89.0415795
608174007672, A014,ST01BP01,G02638,MC,  194,"EnVen Energy Ventures, LLC",2/7/1990,12941,9293,9177,116,4860,2/20/1990,3/7/1990,D,ST,N,1024,N,G02638,28.79081548,-89.05640038,28.77323308,-89.07047688
608174007671, A014,ST01BP00,G02638,MC,  194,"EnVen Energy Ventures, LLC",1/19/1990,11919,8470,8354,116,3535,1/31/1990,2/7/1990,D,ST,,1024,N,G02638,28.79081548,-89.05640038,28.77487278,-89.06961778
608174007770, A008,ST00BP00,G02642,MC,  150,"EnVen Energy Ventures, LLC",5/1/1979,11991,9612,9504,108,,6/21/1979,6/27/1979,D,ST,,1024,N,G02638,28.79088436,-89.05639237,28.79561536,-89.07476947
608174015570, A065,ST02BP00,G02639,MC,  195,"EnVen Energy Ventures, LLC",7/29/1988,10400,8670,8562,108,8205,8/5/1988,10/8/1988,D,ST,N,1024,N,G02638,28.7910336,-89.05616427,28.7802475,-89.05028017
608174016471, A062,ST02BP00,G02638,MC,  194,"EnVen Energy Ventures, LLC",6/21/1997,13193,10091,9975,116,10057,6/26/1997,7/4/1997,D,ST,N,1024,N,G02638,28.79086478,-89.05641384,28.78584428,-89.07955814
608174012471, A027,ST00BP02,G02643,MC,  151,"EnVen Energy Ventures, LLC",12/23/1985,12565,8434,8326,108,11478,12/27/1985,4/12/1990,D,ST,N,1024,N,G02638,28.79111599,-89.05617213,28.80326179,-89.03529333
608174012470, A027,ST00BP01,G02643,MC,  151,"EnVen Energy Ventures, LLC",12/9/1985,11838,7985,7877,108,11484,12/15/1985,12/23/1985,D,ST,N,1024,N,G02638,28.79111599,-89.05617213,28.80266109,-89.03695123
608174006170, A007,ST00BP01,G02643,MC,  151,"EnVen Energy Ventures, LLC",8/17/1988,11155,8586,8478,108,9747,8/28/1988,11/25/2002,D,ST,N,1024,N,G02638,28.79110248,-89.05615626,28.80456178,-89.04573416
608174005870, A001,ST01BP01,G02643,MC,  151,"EnVen Energy Ventures, LLC",1/29/1998,4000,3364,3256,108,3580,1/30/1998,2/1/1998,D,ST,N,1025,N,G02638,28.79112713,-89.05616298,28.79389573,-89.05289288
608174009872, A012,ST00BP03,G02638,MC,  194,"EnVen Energy Ventures, LLC",1/31/1994,9305,7279,7172,107,8304,2/8/1994,10/31/2000,D,ST,N,1024,N,G02638,28.79080429,-89.05641265,28.78239379,-89.06762185
608174009871, A012,ST00BP02,G02638,MC,  194,"EnVen Energy Ventures, LLC",1/26/1994,9284,7264,7157,107,8616,1/31/1994,1/31/1994,D,ST,N,1024,N,G02638,28.79080429,-89.05641265,28.78241209,-89.06757735
608174009870, A012,ST00BP01,G02638,MC,  194,"EnVen Energy Ventures, LLC",1/16/1994,9334,7285,7178,107,8617,1/21/1994,1/26/1994,D,ST,N,1024,N,G02638,28.79080429,-89.05641265,28.78229649,-89.06766575
608174016570, A060,ST00BP00,G02638,MC,  194,"EnVen Energy Ventures, LLC",6/24/1981,9573,9564,9459,105,,7/8/1981,7/22/1981,D,ST,N,1024,N,G02638,28.79085359,-89.0564261,28.79047819,-89.0573445
608174006370, A011,ST00BP01,G02643,MC,  151,"EnVen Energy Ventures, LLC",3/4/1985,11450,11450,11342,108,10430,4/26/1985,3/28/1990,D,ST,N,1024,N,G02638,28.7910839,-89.05611218,28.8033082,-89.04065908
608174010173, A033,ST02BP00,G02643,MC,  151,"EnVen Energy Ventures, LLC",1/27/1995,12668,8703,8595,108,10858,2/9/1995,3/6/1995,D,ST,N,1024,N,G02638,28.79109741,-89.05612806,28.79744871,-89.03310926
608174011570, A035,ST01BP00,G02643,MC,  151,"EnVen Energy Ventures, LLC",6/20/1980,8406,6049,5941,108,8116,6/22/1980,6/23/1980,D,ST,N,1024,N,G02638,28.79107551,-89.05612139,28.79692291,-89.04318589
608174014171, A051,ST01BP01,G02643,MC,  151,"EnVen Energy Ventures, LLC",8/13/1994,10145,7753,7645,108,9000,8/22/1994,8/22/1994,D,ST,N,1024,N,G02638,28.79106332,-89.0561992,28.79968562,-89.0429336
608174014170, A051,ST01BP00,G02643,MC,  151,"EnVen Energy Ventures, LLC",8/9/1994,12200,7730,7622,108,8976,8/12/1994,8/12/1994,D,ST,N,1024,N,G02638,28.79106332,-89.0561992,28.80398292,-89.0381132
608174013370, A030,ST01BP00,G02642,MC,  150,"EnVen Energy Ventures, LLC",11/1/1994,11158,8970,8865,105,10308,11/4/1994,11/4/1994,D,ST,N,1025,N,G02638,28.79083506,-89.05637891,28.79180426,-89.07329891
608174016170, A058,ST00BP00,G02642,MC,  150,"EnVen Energy Ventures, LLC",5/31/1981,11900,9757,9652,105,,6/12/1981,10/3/1985,D,ST,N,1025,N,G02638,28.79087829,-89.05642971,28.79956719,-89.07204201
608174007670, A014,ST00BP00,G02638,MC,  194,"EnVen Energy Ventures, LLC",4/18/1979,8253,6233,6128,105,,12/4/1979,12/5/1979,D,ST,N,1024,N,G02638,28.79081548,-89.05640038,28.78073118,-89.06326728
608174007272, A013,ST01BP01,G02643,MC,  151,"EnVen Energy Ventures, LLC",11/30/1994,10290,8286,8178,108,8367,12/19/1994,12/20/1994,D,ST,N,1025,N,G02638,28.79105825,-89.056171,28.80120045,-89.0495142
608174007271, A013,ST00BP01,G02643,MC,  151,"EnVen Energy Ventures, LLC",5/30/1979,10116,8448,8340,108,3500,6/4/1979,6/13/1979,D,ST,N,1025,N,G02638,28.79105825,-89.056171,28.80016805,-89.0475069
